features_ID,bedrooms,squareFootage,bathrooms,lotSize,features
381,4.0,5627.0,4.0,43124.0,"{'architectureType': 'Split Level', 'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Brick Veneer', 'fireplace': True, 'fireplaceType': 'Masonry', 'floorCount': 1, 'foundationType': 'Slab', 'garage': True, 'garageSpaces': 8, 'garageType': 'Attached Garage', 'heating': True, 'heatingType': 'Heat Pump', 'roofType': 'Asphalt', 'unitCount': 1}"
382,0.0,3031.0,2.0,13499.0,"{'cooling': True, 'coolingType': 'Refrigeration', 'exteriorType': 'Stucco', 'floorCount': 2, 'garage': True, 'garageSpaces': 3, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Asphalt', 'roomCount': 10, 'unitCount': 1}"
383,3.0,2617.0,1.0,43560.0,"{'cooling': True, 'coolingType': 'Central', 'fireplace': True, 'fireplaceType': 'Masonry', 'floorCount': 1, 'foundationType': 'Raised', 'garage': True, 'garageSpaces': 3, 'garageType': 'Detached', 'heating': True, 'heatingType': 'Central', 'roofType': 'Asphalt', 'roomCount': 8, 'unitCount': 1}"
384,3.0,1966.0,2.5,6534.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Concrete Block', 'heating': True, 'heatingType': 'Central', 'roofType': 'Asphalt', 'roomCount': 5, 'unitCount': 2}"
385,0.0,0.0,0.0,0.0,unknown
386,0.0,0.0,0.0,0.0,{}
387,3.0,3695.0,4.0,19166.0,"{'architectureType': 'Ranch', 'exteriorType': 'Brick Veneer', 'floorCount': 1, 'garage': True, 'garageSpaces': 3, 'garageType': 'Attached', 'roomCount': 7}"
388,4.0,1861.0,2.5,3920.0,"{'architectureType': '2+ Story', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 2, 'garage': True, 'garageSpaces': 1, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Tile', 'roomCount': 7, 'unitCount': 1}"
389,3.0,1210.0,2.0,5460.0,"{'cooling': True, 'coolingType': 'Central', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Attached Garage', 'heating': True, 'heatingType': 'Central', 'roofType': 'Asphalt', 'roomCount': 5}"
390,3.0,2498.0,2.0,6098.0,"{'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Other', 'fireplace': True, 'floorCount': 2, 'garage': True, 'garageType': 'Attached', 'heating': True}"
391,4.0,3203.0,5.0,41208.0,"{'architectureType': 'Ranch / Rambler', 'exteriorType': 'Other', 'floorCount': 1, 'foundationType': 'Brick', 'garage': True, 'garageSpaces': 2, 'garageType': 'OTHER', 'heating': True, 'heatingType': 'Heat Pump', 'roofType': 'Composition Shingle'}"
392,0.0,0.0,0.0,0.0,{}
393,0.0,1188.0,1.0,0.0,"{'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Brick Veneer', 'floorCount': 1, 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Asphalt'}"
394,4.0,2450.0,3.0,7220.0,"{'cooling': True, 'coolingType': 'Central', 'floorCount': 2, 'garage': True, 'garageSpaces': 2, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roomCount': 8, 'unitCount': 1}"
395,3.0,2392.0,2.5,10455.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Aluminum / Vinyl Siding', 'fireplace': True, 'fireplaceType': 'Prefab', 'floorCount': 2, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}"
396,0.0,2624.0,3.0,33541.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete', 'fireplace': True, 'floorCount': 1, 'foundationType': 'Masonry', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Central', 'roofType': 'Shingle'}"
397,5.0,2603.0,2.0,3930.0,"{'architectureType': 'Traditional', 'exteriorType': 'Composition', 'floorCount': 2, 'garage': True, 'garageType': 'Detached', 'heating': True}"
398,4.0,2278.0,2.5,10890.0,unknown
399,0.0,0.0,0.0,0.0,{}
400,3.0,2161.0,2.0,3560.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'fireplace': True, 'floorCount': 1, 'foundationType': 'OTHER', 'garage': True, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roofType': 'Composition Shingle', 'roomCount': 7, 'unitCount': 1}"
401,0.0,0.0,0.0,0.0,{}
402,3.0,1493.0,2.0,6094.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'fireplace': True, 'floorCount': 1, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageSpaces': 1, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Central', 'unitCount': 1}"
403,2.0,1120.0,2.0,1104.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 2, 'foundationType': 'Slab / Mat / Raft', 'roofType': 'Tile', 'unitCount': 1}"
404,3.0,1243.0,2.5,9453.0,"{'architectureType': 'Conventional', 'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Aluminum / Vinyl Siding', 'fireplace': True, 'floorCount': 2, 'heating': True, 'heatingType': 'Heat Pump', 'roofType': 'Shingle', 'roomCount': 5, 'unitCount': 1}"
405,4.0,2244.0,1.5,12740.0,"{'cooling': True, 'coolingType': 'Central', 'fireplace': True, 'fireplaceType': 'Masonry', 'floorCount': 2, 'garage': True, 'garageSpaces': 1, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roofType': 'Asphalt', 'roomCount': 11, 'unitCount': 1}"
406,4.0,1646.0,2.0,6970.0,"{'architectureType': 'Single Story', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'poolType': 'Pool and Hot Tub / Spa', 'roofType': 'Composition Shingle', 'roomCount': 7, 'unitCount': 1}"
407,0.0,0.0,0.0,0.0,{}
408,3.0,3742.0,5.0,21177.0,"{'architectureType': 'Split Level', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick', 'fireplace': True, 'floorCount': 3, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Slate', 'roomCount': 10, 'unitCount': 1}"
409,3.0,1650.0,1.5,10890.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Masonry', 'fireplace': True, 'fireplaceType': 'Single', 'floorCount': 1, 'foundationType': 'Pier / Post & Beam', 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Central', 'roofType': 'Composition Shingle', 'unitCount': 1}"
410,4.0,3076.0,2.5,10481.0,"{'architectureType': 'Ranch', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick / Stone', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageType': 'Attached', 'roofType': 'Shingle', 'unitCount': 1}"
411,0.0,0.0,0.0,0.0,{}
412,2.0,892.0,1.0,12371.0,"{'architectureType': 'Conventional', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Block', 'fireplace': True, 'fireplaceType': 'Masonry', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roomCount': 6, 'unitCount': 1}"
413,3.0,2634.0,3.5,146362.0,"{'architectureType': 'Colonial', 'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Aluminum / Vinyl Siding', 'fireplace': True, 'floorCount': 2, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Asphalt', 'roomCount': 8}"
414,4.0,2860.0,2.5,7793.0,"{'architectureType': 'Traditional', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageSpaces': 1, 'garageType': 'Detached', 'heating': True, 'heatingType': 'Central', 'roomCount': 9, 'unitCount': 1}"
415,4.0,3031.0,2.0,8390.0,"{'architectureType': 'Conventional', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'fireplace': True, 'fireplaceType': 'Single', 'floorCount': 2, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageSpaces': 2, 'garageType': 'Mixed', 'heating': True, 'heatingType': 'Central', 'roofType': 'Composition Shingle', 'unitCount': 1}"
416,4.0,2954.0,2.0,6250.0,"{'architectureType': 'Ranch', 'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Brick / Stone', 'floorCount': 2, 'garage': True, 'garageType': 'Detached', 'roofType': 'Shingle', 'unitCount': 1}"
417,3.0,1792.0,2.0,7497.0,"{'architectureType': 'Traditional', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'floorCount': 1, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageSpaces': 2, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roomCount': 6, 'unitCount': 1}"
418,4.0,1421.0,3.0,16945.0,"{'architectureType': 'Ranch', 'cooling': True, 'coolingType': 'Package', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}"
419,2.0,1294.0,2.0,5097.0,"{'architectureType': 'Other', 'exteriorType': 'Wood', 'fireplace': True, 'floorCount': 1, 'foundationType': 'Pier / Post & Beam', 'garage': True, 'garageSpaces': 1, 'garageType': 'Detached', 'heating': True, 'heatingType': 'Floor / Wall', 'roofType': 'Asphalt', 'roomCount': 6, 'unitCount': 1}"
420,3.0,1771.0,1.5,0.0,unknown
421,4.0,1472.0,2.0,13940.0,"{'architectureType': 'Conventional', 'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Wood', 'fireplace': True, 'fireplaceType': '2 Story', 'floorCount': 2, 'garage': True, 'garageSpaces': 1, 'garageType': 'Attached Garage', 'heating': True, 'heatingType': 'Heat Pump', 'roofType': 'Composition Shingle', 'unitCount': 1}"
422,4.0,2092.0,2.0,37026.0,"{'architectureType': 'Conventional', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'fireplace': True, 'fireplaceType': 'Single', 'floorCount': 1, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageSpaces': 4, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roofType': 'Composition Shingle', 'unitCount': 1}"
423,0.0,0.0,0.0,0.0,{}
424,0.0,445.0,0.0,871.0,{}
425,3.0,1781.0,2.0,7980.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'fireplace': True, 'floorCount': 1, 'foundationType': 'Pier / Post & Beam', 'garage': True, 'garageSpaces': 1, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roofType': 'Composition Shingle', 'unitCount': 1}"
426,3.0,1662.0,2.0,12632.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'fireplace': True, 'fireplaceType': 'Single', 'floorCount': 1, 'foundationType': 'Raised', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Steam', 'roofType': 'Asphalt', 'unitCount': 1}"
427,2.0,1025.0,2.0,0.0,unknown
428,0.0,0.0,0.0,0.0,{}
429,5.0,3196.0,3.0,10400.0,"{'architectureType': 'Ranch', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Wood Frame', 'floorCount': 1, 'foundationType': 'OTHER', 'garage': True, 'garageSpaces': 3, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'roomCount': 8}"
430,3.0,1561.0,2.0,5521.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageType': 'Garage', 'roofType': 'Tile', 'unitCount': 1}"
431,5.0,2467.0,4.0,0.0,unknown
432,3.0,1841.0,2.5,8712.0,"{'architectureType': 'Ranch', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'garage': True, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roofType': 'Asphalt', 'roomCount': 10}"
433,4.0,1740.0,3.0,5998.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick', 'floorCount': 1, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Central', 'roofType': 'Composition Shingle', 'unitCount': 1}"
434,2.0,960.0,2.0,0.0,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Aluminum / Vinyl Siding', 'floorCount': 2, 'garage': True, 'garageSpaces': 1, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Central', 'roofType': 'Composition Shingle', 'unitCount': 1}"
435,3.0,1932.0,2.0,0.0,unknown
436,0.0,0.0,0.0,0.0,{}
437,0.0,3262.0,3.0,9657.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageSpaces': 2, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'pool': True, 'poolType': 'Pool, Concrete', 'roofType': 'Composition Shingle', 'unitCount': 1}"
438,3.0,1624.0,4.0,5793.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'OTHER', 'floorCount': 2, 'foundationType': 'OTHER', 'garage': True, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}"
439,3.0,2030.0,2.0,566280.0,"{'exteriorType': 'Brick', 'floorCount': 1, 'foundationType': 'Concrete Block', 'heating': True, 'heatingType': 'Space / Suspended', 'roofType': 'Composition Shingle'}"
440,4.0,2256.0,4.0,7148.0,"{'architectureType': 'Duplex Single', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'floorCount': 1, 'foundationType': 'Slab / Mat / Raft', 'heating': True, 'heatingType': 'Central', 'roomCount': 8, 'unitCount': 2}"
441,0.0,1540.0,2.0,6899.0,"{'cooling': True, 'coolingType': 'Refrigeration', 'exteriorType': 'Wood', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Other', 'roomCount': 5, 'unitCount': 1}"
442,4.0,2895.0,2.0,3484.0,"{'cooling': True, 'coolingType': 'Central', 'floorCount': 2, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Central', 'roofType': 'Tile'}"
443,3.0,2072.0,2.5,3376.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 2, 'garage': True, 'garageType': 'Built-in', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Tile', 'roomCount': 7}"
444,5.0,3232.0,3.0,9361.0,"{'cooling': True, 'coolingType': 'Refrigeration', 'exteriorType': 'Stucco', 'floorCount': 2, 'garage': True, 'garageSpaces': 3, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Other', 'roomCount': 9, 'unitCount': 1}"
445,4.0,1548.0,3.0,10001.0,"{'architectureType': 'Split Level', 'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Wood', 'fireplace': True, 'fireplaceType': 'Single', 'floorCount': 1, 'foundationType': 'OTHER', 'garage': True, 'garageSpaces': 1, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'roomCount': 9}"
446,0.0,0.0,0.0,0.0,{}
447,0.0,0.0,0.0,0.0,{}
448,3.0,1376.0,1.0,960.0,"{'architectureType': 'Condo / Apartment', 'exteriorType': 'Brick', 'floorCount': 2, 'roomCount': 6, 'unitCount': 1, 'viewType': 'Average'}"
449,3.0,1950.0,2.0,165528.0,"{'architectureType': 'Traditional', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'fireplace': True, 'fireplaceType': 'Masonry', 'floorCount': 1, 'foundationType': 'Block', 'garage': True, 'garageType': 'Mixed', 'heating': True, 'heatingType': 'Central', 'roofType': 'Metal'}"
450,0.0,0.0,0.0,0.0,{}
451,0.0,0.0,0.0,0.0,{}
452,0.0,0.0,0.0,0.0,{}
453,0.0,0.0,0.0,0.0,{}
454,4.0,2536.0,0.0,10720.0,"{'exteriorType': 'Brick Veneer', 'foundationType': 'Slab / Mat / Raft', 'roofType': 'Shingle', 'roomCount': 7}"
455,2.0,596.0,1.0,0.0,"{'architectureType': 'Condo / Apartment', 'exteriorType': 'Other', 'floorCount': 1, 'foundationType': 'OTHER', 'roofType': 'Built-up (Layered Asphalt)', 'roomCount': 4, 'unitCount': 1, 'viewType': 'Mountain'}"
456,3.0,1482.0,2.0,7596.0,"{'cooling': True, 'exteriorType': 'Other', 'floorCount': 1, 'foundationType': 'OTHER', 'garage': True, 'garageSpaces': 2, 'garageType': 'Attached', 'heating': True, 'roofType': 'Tile', 'coolingType': 'Commercial'}"
457,2.0,1009.0,2.0,0.0,unknown
458,3.0,1290.0,1.0,5000.0,"{'architectureType': 'Bungalow', 'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Masonry', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Detached Garage', 'roofType': 'Shingle (Not Wood)', 'unitCount': 1}"
459,0.0,0.0,0.0,0.0,{}
460,0.0,0.0,0.0,0.0,{}
461,4.0,1911.0,2.5,0.0,unknown
462,3.0,1946.0,3.0,39204.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick', 'floorCount': 1, 'foundationType': 'Raised', 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Central', 'roofType': 'Roll Tar & Gravel', 'roomCount': 6, 'unitCount': 1}"
463,2.0,1059.0,1.0,0.0,unknown
464,4.0,1616.0,3.0,5863.0,"{'architectureType': 'Contemporary', 'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Wood', 'floorCount': 1, 'foundationType': 'OTHER', 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'roofType': 'Composition Shingle', 'roomCount': 7, 'unitCount': 1}"
465,0.0,1624.0,2.0,16900.0,"{'cooling': True, 'coolingType': 'Package', 'exteriorType': 'Brick', 'fireplace': True, 'floorCount': 1, 'foundationType': 'Footing', 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Package', 'roofType': 'Composition Shingle', 'unitCount': 1}"
466,5.0,2298.0,3.5,8015.0,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 2, 'garage': True, 'garageType': 'Detached Garage', 'roomCount': 10, 'unitCount': 2}"
467,4.0,2012.0,2.5,4356.0,"{'architectureType': '2+ Story', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 2, 'garage': True, 'garageSpaces': 1, 'garageType': 'Built-in', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Tile', 'roomCount': 7, 'unitCount': 1}"
468,3.0,1379.0,0.0,16800.0,"{'exteriorType': 'Brick Veneer', 'floorCount': 1, 'roomCount': 6, 'unitCount': 1, 'foundationType': 'Slab / Mat / Raft', 'roofType': 'Shingle'}"
469,2.0,914.0,2.0,0.0,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Tile', 'roomCount': 4, 'unitCount': 1}"
470,3.0,1140.0,2.0,13068.0,"{'architectureType': 'Conventional', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Aluminum / Vinyl Siding', 'fireplace': True, 'floorCount': 1, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageSpaces': 1, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Asphalt', 'roomCount': 5}"
471,0.0,2179.0,2.0,10890.0,"{'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Brick', 'floorCount': 1, 'foundationType': 'Slab', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Asphalt', 'roomCount': 7}"
472,3.0,1944.0,2.5,0.0,"{'architectureType': 'Condo / Apartment', 'unitCount': 1}"
473,0.0,0.0,0.0,0.0,{}
474,0.0,1352.0,0.0,0.0,"{'architectureType': 'Mobile Home', 'floorCount': 1}"
475,3.0,2977.0,2.0,8403.0,"{'cooling': True, 'coolingType': 'Commercial', 'fireplace': True, 'floorCount': 1, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageSpaces': 2, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roofType': 'Composition Shingle', 'unitCount': 1}"
476,4.0,2015.0,2.5,7022.0,"{'architectureType': 'Traditional', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick', 'fireplace': True, 'floorCount': 2, 'foundationType': 'Slab / Mat / Raft', 'garage': True, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roomCount': 8, 'unitCount': 1}"
477,0.0,3343.0,3.0,12354.0,"{'architectureType': 'Colonial', 'exteriorType': 'Aluminum / Vinyl Siding', 'floorCount': 2, 'garage': True, 'garageSpaces': 1, 'garageType': 'Attached Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Asphalt', 'unitCount': 1}"
478,3.0,1680.0,3.0,10890.0,"{'architectureType': 'Cape Cod', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Aluminum / Vinyl Siding', 'floorCount': 1, 'foundationType': 'Footing', 'garage': True, 'garageSpaces': 1, 'garageType': 'Detached Garage', 'heating': True, 'heatingType': 'Heat Pump', 'roofType': 'Composition Shingle', 'unitCount': 1}"
479,0.0,0.0,0.0,0.0,{}
480,0.0,0.0,0.0,0.0,{}
481,4.0,2548.0,2.0,12807.0,"{'architectureType': 'Split Level', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Brick Veneer', 'fireplace': True, 'floorCount': 1, 'foundationType': 'Raised', 'garage': True, 'garageSpaces': 2, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roofType': 'Composition Shingle', 'roomCount': 8, 'unitCount': 1}"
482,2.0,1230.0,1.0,8000.0,"{'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Mixed', 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}"
483,0.0,0.0,0.0,0.0,{}
484,3.0,1226.0,2.0,6970.0,"{'architectureType': 'Traditional', 'cooling': True, 'coolingType': 'Commercial', 'exteriorType': 'Aluminum / Vinyl Siding', 'fireplace': True, 'floorCount': 1, 'foundationType': 'Stone', 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}"
485,2.0,733.0,1.0,200619.0,"{'architectureType': 'Condo / Apartment', 'unitCount': 1}"
486,1.0,507.0,1.0,21438.0,"{'architectureType': 'Condo / Apartment', 'floorCount': 26, 'unitCount': 1}"
487,5.0,2793.0,3.0,5840.0,"{'garage': True, 'garageType': 'Garage', 'unitCount': 1}"
488,3.0,832.0,2.0,0.0,"{'architectureType': 'Mobile Home', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Aluminum / Vinyl Siding', 'floorCount': 1, 'foundationType': 'Pier / Post & Beam', 'heating': True, 'heatingType': 'Central', 'roofType': 'Asphalt'}"
489,0.0,1895.0,2.0,6996.0,"{'exteriorType': 'Stucco', 'floorCount': 1, 'heating': True, 'cooling': True, 'coolingType': 'Refrigeration'}"
490,0.0,1056.0,0.0,0.0,"{'architectureType': 'Condo / Apartment', 'floorCount': 32, 'unitCount': 1}"
491,4.0,1680.0,2.0,2500.0,"{'architectureType': 'Quadruplex', 'exteriorType': 'Brick', 'floorCount': 2, 'garage': True, 'garageType': 'Attached', 'heating': True, 'viewType': 'Average'}"
492,0.0,0.0,0.0,0.0,{}
493,4.0,2154.0,2.0,7840.0,"{'cooling': True, 'coolingType': 'Central', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Attached', 'heating': True, 'heatingType': 'Central', 'roofType': 'Tile'}"
494,0.0,0.0,0.0,0.0,{}
495,3.0,1767.0,2.5,5227.0,"{'architectureType': '2+ Story', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 2, 'garage': True, 'garageSpaces': 1, 'garageType': 'Built-in', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Tile', 'roomCount': 7, 'unitCount': 1}"
496,0.0,936.0,1.0,11326.0,"{'architectureType': 'Cape Cod', 'exteriorType': 'Aluminum / Vinyl Siding', 'roomCount': 7}"
497,2.0,934.0,1.5,0.0,"{'architectureType': 'Ranch', 'garage': True, 'garageSpaces': 1, 'garageType': 'Garage', 'unitCount': 1}"
498,3.0,1326.0,1.5,7318.0,"{'architectureType': 'Colonial', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Wood', 'floorCount': 2, 'garage': True, 'garageSpaces': 1, 'garageType': 'Detached', 'heating': True, 'heatingType': 'Central', 'roomCount': 7, 'unitCount': 1}"
499,3.0,3172.0,2.5,16117.0,"{'architectureType': 'Colonial', 'exteriorType': 'Wood', 'fireplace': True, 'floorCount': 2, 'heating': True, 'roomCount': 9}"
